organization_id,organization_name,organization_type,program_id,program_name,program_offering_id,program_offering_title,activity_taxonomy_path,audience_type,program_format,competition_level,season_label,season_year,start_date,end_date,registration_open_date,registration_close_date,registration_status,registration_url,registration_provider,min_age,max_age,min_grade,max_grade,eligibility_rules_json,schedule_json,pricing_json,location_json,source_id,source_url,source_authority,verification_status,lifecycle_status,last_checked_at,notes
org-us-vt-smugglers-notch-ski-snowboard-club,Smugglers' Notch Ski & Snowboard Club,club,prog-smugglers-notch-ski-snowboard-club-snowboard-freeride,Snowboard Freeride,offer-smugglers-notch-ski-snowboard-club-2026-27-snowboard-freeride-team-1-day,2026-27 Snowboard Freeride Team - 1 Day,Sports > Winter Sports > Snowboarding,youth,season_program,competitive,winter,2026-2027,2026-12-05,2027-03-27,2026-09-01,,open,https://snscvt.com/programs/snowboard-program/,Direct / Club Website,8,18,,,[],{},"[{""type"":""program_fee"",""amount"":665,""currency"":""USD""},{""type"":""membership"",""amount"":""additional"",""currency"":""USD""}]","{""name"":""Smugglers' Notch Resort"",""city"":""Jeffersonville"",""state"":""VT"",""country"":""US""}",src-smugglers-notch-ski-snowboard-club-program,https://snscvt.com/programs/snowboard-program/,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-smugglers-notch-ski-snowboard-club,Smugglers' Notch Ski & Snowboard Club,club,prog-smugglers-notch-ski-snowboard-club-snowboard-competition,Snowboard Competition,offer-smugglers-notch-ski-snowboard-club-2026-27-snowboard-competition-team-2-day,2026-27 Snowboard Competition Team - 2 Day,Sports > Winter Sports > Snowboarding,youth,season_program,competitive,winter,2026-2027,2026-12-05,2027-03-28,2026-09-01,,open,https://snscvt.com/programs/snowboard-program/,Direct / Club Website,8,18,,,[],{},"[{""type"":""program_fee"",""amount"":1305,""currency"":""USD""},{""type"":""membership"",""amount"":""additional"",""currency"":""USD""}]","{""name"":""Smugglers' Notch Resort"",""city"":""Jeffersonville"",""state"":""VT"",""country"":""US""}",src-smugglers-notch-ski-snowboard-club-program,https://snscvt.com/programs/snowboard-program/,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-burke-mountain-academy,Burke Mountain Academy,club,prog-burke-mountain-academy-junior-alpine-u8,Junior Alpine U8,offer-burke-mountain-academy-2026-27-junior-alpine-u8-weekend-program,2026-27 Junior Alpine U8 Weekend Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,2026-08-01,,open,https://www.burkemtnacademy.org/ski-racing/junior-program,Direct / Club Website,7,8,,,[],"{""training_days"":""Saturday/Sunday""}","[{""type"":""program_fee"",""amount"":1500,""currency"":""USD""}]","{""name"":""Burke Mountain"",""city"":""East Burke"",""state"":""VT"",""country"":""US""}",src-burke-mountain-academy-program,https://www.burkemtnacademy.org/ski-racing/junior-program,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-burke-mountain-academy,Burke Mountain Academy,club,prog-burke-mountain-academy-junior-alpine-u10,Junior Alpine U10,offer-burke-mountain-academy-2026-27-junior-alpine-u10-3-day-program,2026-27 Junior Alpine U10 3-Day Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,2026-08-01,,open,https://www.burkemtnacademy.org/ski-racing/junior-program,Direct / Club Website,8,10,,,[],"{""training_days"":""Friday/Saturday/Sunday""}","[{""type"":""program_fee"",""amount"":1650,""currency"":""USD""}]","{""name"":""Burke Mountain"",""city"":""East Burke"",""state"":""VT"",""country"":""US""}",src-burke-mountain-academy-program,https://www.burkemtnacademy.org/ski-racing/junior-program,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-burke-mountain-academy,Burke Mountain Academy,club,prog-burke-mountain-academy-junior-alpine-u12,Junior Alpine U12,offer-burke-mountain-academy-2026-27-junior-alpine-u12-3-day-program,2026-27 Junior Alpine U12 3-Day Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,2026-08-01,,open,https://www.burkemtnacademy.org/ski-racing/junior-program,Direct / Club Website,10,12,,,[],"{""training_days"":""Friday/Saturday/Sunday""}","[{""type"":""program_fee"",""amount"":1750,""currency"":""USD""}]","{""name"":""Burke Mountain"",""city"":""East Burke"",""state"":""VT"",""country"":""US""}",src-burke-mountain-academy-program,https://www.burkemtnacademy.org/ski-racing/junior-program,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-burke-mountain-academy,Burke Mountain Academy,club,prog-burke-mountain-academy-junior-alpine-u12,Junior Alpine U12,offer-burke-mountain-academy-2026-27-junior-alpine-u12-5-day-program,2026-27 Junior Alpine U12 5-Day Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,2026-06-01,,open,https://www.burkemtnacademy.org/ski-racing/junior-program,Direct / Club Website,10,12,,,[],"{""training_days"":""Tuesday-Thursday plus weekend""}","[{""type"":""program_fee"",""amount"":5500,""currency"":""USD""}]","{""name"":""Burke Mountain"",""city"":""East Burke"",""state"":""VT"",""country"":""US""}",src-burke-mountain-academy-program,https://www.burkemtnacademy.org/ski-racing/junior-program,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-burke-mountain-academy,Burke Mountain Academy,club,prog-burke-mountain-academy-junior-alpine-u14,Junior Alpine U14,offer-burke-mountain-academy-2026-27-junior-alpine-u14-3-day-program,2026-27 Junior Alpine U14 3-Day Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,2026-08-01,,open,https://www.burkemtnacademy.org/ski-racing/junior-program,Direct / Club Website,12,14,,,[],"{""training_days"":""Friday/Saturday/Sunday""}","[{""type"":""program_fee"",""amount"":1850,""currency"":""USD""}]","{""name"":""Burke Mountain"",""city"":""East Burke"",""state"":""VT"",""country"":""US""}",src-burke-mountain-academy-program,https://www.burkemtnacademy.org/ski-racing/junior-program,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-burke-mountain-academy,Burke Mountain Academy,club,prog-burke-mountain-academy-junior-alpine-u14,Junior Alpine U14,offer-burke-mountain-academy-2026-27-junior-alpine-u14-athletic-only,2026-27 Junior Alpine U14 Athletic Only,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,2026-08-01,,open,https://www.burkemtnacademy.org/ski-racing/junior-program,Direct / Club Website,12,14,,,[],"{""training_days"":""Winter term""}","[{""type"":""program_fee"",""amount"":11000,""currency"":""USD""}]","{""name"":""Burke Mountain"",""city"":""East Burke"",""state"":""VT"",""country"":""US""}",src-burke-mountain-academy-program,https://www.burkemtnacademy.org/ski-racing/junior-program,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-burke-mountain-academy,Burke Mountain Academy,club,prog-burke-mountain-academy-junior-alpine-u16,Junior Alpine U16,offer-burke-mountain-academy-2026-27-junior-alpine-u16-weekend-program,2026-27 Junior Alpine U16 Weekend Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,2026-08-01,,open,https://www.burkemtnacademy.org/ski-racing/junior-program,Direct / Club Website,14,16,,,[],"{""training_days"":""Weekend""}","[{""type"":""program_fee"",""amount"":1950,""currency"":""USD""}]","{""name"":""Burke Mountain"",""city"":""East Burke"",""state"":""VT"",""country"":""US""}",src-burke-mountain-academy-program,https://www.burkemtnacademy.org/ski-racing/junior-program,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-mad-river-glen-junior-race-program-mad-river-ski-club,Mad River Glen Junior Race Program - Mad River Ski Club,club,prog-mad-river-glen-junior-race-program-mad-river-ski-club-junior-race-u8,Junior Race U8,offer-mad-river-glen-junior-race-program-mad-river-ski-club-2026-27-junior-race-u8-1-day,2026-27 Junior Race U8 1-Day,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,,,open,https://www.madriverglen.com/seasonal-kids-programs-2/,Direct / Club Website,6,8,,,[],{},"[{""type"":""early_program_fee"",""amount"":795,""currency"":""USD"",""deadline"":""2026-09-30""}]","{""name"":""Mad River Glen"",""city"":""Waitsfield"",""state"":""VT"",""country"":""US""}",src-mad-river-glen-junior-race-program-mad-river-ski-club-program,https://www.madriverglen.com/seasonal-kids-programs-2/,primary,web_verified_2026-09-04,upcoming,2026-09-04,Club membership required; some age groups also require VARA and U.S. Ski & Snowboard memberships.
org-us-vt-mad-river-glen-junior-race-program-mad-river-ski-club,Mad River Glen Junior Race Program - Mad River Ski Club,club,prog-mad-river-glen-junior-race-program-mad-river-ski-club-junior-race-u10,Junior Race U10,offer-mad-river-glen-junior-race-program-mad-river-ski-club-2026-27-junior-race-u10-2-day,2026-27 Junior Race U10 2-Day,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,,,open,https://www.madriverglen.com/seasonal-kids-programs-2/,Direct / Club Website,8,9,,,[],{},"[{""type"":""early_program_fee"",""amount"":1125,""currency"":""USD"",""deadline"":""2026-09-30""}]","{""name"":""Mad River Glen"",""city"":""Waitsfield"",""state"":""VT"",""country"":""US""}",src-mad-river-glen-junior-race-program-mad-river-ski-club-program,https://www.madriverglen.com/seasonal-kids-programs-2/,primary,web_verified_2026-09-04,upcoming,2026-09-04,Club membership required; some age groups also require VARA and U.S. Ski & Snowboard memberships.
org-us-vt-mad-river-glen-junior-race-program-mad-river-ski-club,Mad River Glen Junior Race Program - Mad River Ski Club,club,prog-mad-river-glen-junior-race-program-mad-river-ski-club-junior-race-u12,Junior Race U12,offer-mad-river-glen-junior-race-program-mad-river-ski-club-2026-27-junior-race-u12-2-day,2026-27 Junior Race U12 2-Day,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,,,open,https://www.madriverglen.com/seasonal-kids-programs-2/,Direct / Club Website,10,11,,,[],{},"[{""type"":""early_program_fee"",""amount"":1235,""currency"":""USD"",""deadline"":""2026-09-30""}]","{""name"":""Mad River Glen"",""city"":""Waitsfield"",""state"":""VT"",""country"":""US""}",src-mad-river-glen-junior-race-program-mad-river-ski-club-program,https://www.madriverglen.com/seasonal-kids-programs-2/,primary,web_verified_2026-09-04,upcoming,2026-09-04,Club membership required; some age groups also require VARA and U.S. Ski & Snowboard memberships.
org-us-vt-mad-river-glen-junior-race-program-mad-river-ski-club,Mad River Glen Junior Race Program - Mad River Ski Club,club,prog-mad-river-glen-junior-race-program-mad-river-ski-club-junior-race-u14,Junior Race U14,offer-mad-river-glen-junior-race-program-mad-river-ski-club-2026-27-junior-race-u14,2026-27 Junior Race U14,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,,,open,https://www.madriverglen.com/seasonal-kids-programs-2/,Direct / Club Website,12,13,,,[],{},"[{""type"":""early_program_fee"",""amount"":1400,""currency"":""USD"",""deadline"":""2026-09-30""}]","{""name"":""Mad River Glen"",""city"":""Waitsfield"",""state"":""VT"",""country"":""US""}",src-mad-river-glen-junior-race-program-mad-river-ski-club-program,https://www.madriverglen.com/seasonal-kids-programs-2/,primary,web_verified_2026-09-04,upcoming,2026-09-04,Club membership required; some age groups also require VARA and U.S. Ski & Snowboard memberships.
org-us-vt-mad-river-glen-junior-race-program-mad-river-ski-club,Mad River Glen Junior Race Program - Mad River Ski Club,club,prog-mad-river-glen-junior-race-program-mad-river-ski-club-high-school-race,High School Race,offer-mad-river-glen-junior-race-program-mad-river-ski-club-2026-27-high-school-race-program,2026-27 High School Race Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,,,open,https://www.madriverglen.com/seasonal-kids-programs-2/,Direct / Club Website,14,18,,,[],{},"[{""type"":""early_program_fee"",""amount"":335,""currency"":""USD"",""deadline"":""2026-09-30""}]","{""name"":""Mad River Glen"",""city"":""Waitsfield"",""state"":""VT"",""country"":""US""}",src-mad-river-glen-junior-race-program-mad-river-ski-club-program,https://www.madriverglen.com/seasonal-kids-programs-2/,primary,web_verified_2026-09-04,upcoming,2026-09-04,Club membership required; some age groups also require VARA and U.S. Ski & Snowboard memberships.
org-us-vt-okemo-mountain-school,Okemo Mountain School,school,prog-okemo-mountain-school-winter-term,Winter Term,offer-okemo-mountain-school-2026-27-oms-winter-term,2026-27 OMS Winter Term,Sports > Winter Sports > Multi-Discipline Snow Sports,youth,school_term,competitive,winter,2026-2027,2026-11-02,2027-04-02,,,application_open_or_inquiry,https://www.okemomountainschool.org/enrollment-options,Direct / Club Website,,,5,12,"[{""type"":""sport"",""operator"":""in"",""values"":[""Alpine Ski Racing"",""Alpine Snowboarding"",""Freestyle Snowboarding"",""Freestyle Skiing""]}]",{},"[{""type"":""tuition"",""amount"":38800,""currency"":""USD""}]","{""name"":""Okemo Mountain"",""city"":""Ludlow"",""state"":""VT"",""country"":""US""}",src-okemo-mountain-school-program,https://www.okemomountainschool.org/enrollment-options,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-okemo-mountain-school,Okemo Mountain School,school,prog-okemo-mountain-school-target-term-a,Target Term A,offer-okemo-mountain-school-2026-27-oms-target-term-a,2026-27 OMS Target Term A,Sports > Winter Sports > Multi-Discipline Snow Sports,youth,school_term,competitive,winter,2026-2027,2026-11-30,2027-03-12,,,application_open_or_inquiry,https://www.okemomountainschool.org/enrollment-options,Direct / Club Website,,,5,12,"[{""type"":""sport"",""operator"":""in"",""values"":[""Alpine Ski Racing"",""Alpine Snowboarding"",""Freestyle Snowboarding"",""Freestyle Skiing""]}]",{},"[{""type"":""tuition"",""amount"":35800,""currency"":""USD""}]","{""name"":""Okemo Mountain"",""city"":""Ludlow"",""state"":""VT"",""country"":""US""}",src-okemo-mountain-school-program,https://www.okemomountainschool.org/enrollment-options,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-okemo-mountain-school,Okemo Mountain School,school,prog-okemo-mountain-school-target-term-b,Target Term B,offer-okemo-mountain-school-2026-27-oms-target-term-b,2026-27 OMS Target Term B,Sports > Winter Sports > Multi-Discipline Snow Sports,youth,school_term,competitive,winter,2026-2027,2027-01-04,2027-04-02,,,application_open_or_inquiry,https://www.okemomountainschool.org/enrollment-options,Direct / Club Website,,,5,12,"[{""type"":""sport"",""operator"":""in"",""values"":[""Alpine Ski Racing"",""Alpine Snowboarding"",""Freestyle Snowboarding"",""Freestyle Skiing""]}]",{},"[{""type"":""tuition"",""amount"":35800,""currency"":""USD""}]","{""name"":""Okemo Mountain"",""city"":""Ludlow"",""state"":""VT"",""country"":""US""}",src-okemo-mountain-school-program,https://www.okemomountainschool.org/enrollment-options,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-okemo-mountain-school,Okemo Mountain School,school,prog-okemo-mountain-school-target-term-c,Target Term C,offer-okemo-mountain-school-2026-27-oms-target-term-c,2026-27 OMS Target Term C,Sports > Winter Sports > Multi-Discipline Snow Sports,youth,school_term,competitive,winter,2026-2027,2027-01-04,2027-03-12,,,application_open_or_inquiry,https://www.okemomountainschool.org/enrollment-options,Direct / Club Website,,,5,12,"[{""type"":""sport"",""operator"":""in"",""values"":[""Alpine Ski Racing"",""Alpine Snowboarding"",""Freestyle Snowboarding"",""Freestyle Skiing""]}]",{},"[{""type"":""tuition"",""amount"":30100,""currency"":""USD""}]","{""name"":""Okemo Mountain"",""city"":""Ludlow"",""state"":""VT"",""country"":""US""}",src-okemo-mountain-school-program,https://www.okemomountainschool.org/enrollment-options,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-okemo-mountain-school,Okemo Mountain School,school,prog-okemo-mountain-school-winter-term-training-only,Winter Term Training Only,offer-okemo-mountain-school-2026-27-oms-winter-term-training-only,2026-27 OMS Winter Term Training Only,Sports > Winter Sports > Multi-Discipline Snow Sports,youth,school_term,competitive,winter,2026-2027,2026-11-02,2027-04-02,,,application_open_or_inquiry,https://www.okemomountainschool.org/enrollment-options,Direct / Club Website,,,5,12,"[{""type"":""sport"",""operator"":""in"",""values"":[""Alpine Ski Racing"",""Alpine Snowboarding"",""Freestyle Snowboarding"",""Freestyle Skiing""]}]",{},"[{""type"":""tuition"",""amount"":22000,""currency"":""USD""}]","{""name"":""Okemo Mountain"",""city"":""Ludlow"",""state"":""VT"",""country"":""US""}",src-okemo-mountain-school-program,https://www.okemomountainschool.org/enrollment-options,primary,web_verified_2026-09-04,upcoming,2026-09-04,
org-us-vt-killington-mountain-school,Killington Mountain School,school,prog-killington-mountain-school-winter-term,Winter Term,offer-killington-mountain-school-2026-27-kms-winter-term-program,2026-27 KMS Winter-Term Program,Sports > Winter Sports > Multi-Discipline Snow Sports,youth,school_term,competitive,winter,2026-2027,2026-12-01,2027-04-07,,,inquiry_or_application,https://www.killingtonmountainschool.org/programs,Direct / Club Website,,,6,8,"[{""type"":""sport"",""operator"":""in"",""values"":[""Alpine"",""Freestyle"",""Freeskiing"",""Snowboard""]}]",{},[],"{""name"":""Killington Mountain"",""city"":""Killington"",""state"":""VT"",""country"":""US""}",src-killington-mountain-school-program,https://www.killingtonmountainschool.org/programs,primary,web_verified_month_granularity_2026-09-04,upcoming,2026-09-04,"Page gives December-April window; exact start/end day approximated to month boundary and should be treated as date-granularity=month, not a precise published date."
org-us-vt-bromley-outing-club,Bromley Outing Club,club,prog-bromley-outing-club-alpine-racing,Alpine Racing,offer-bromley-outing-club-2026-27-alpine-race-program,2026-27 Alpine Race Program,Sports > Winter Sports > Alpine Skiing > Racing,youth,season_program,competitive,winter,2026-2027,,,,,open,https://bromleyoutingclub.com/boc/,Direct / Club Website,6,20,,,[],{},[],"{""name"":""Bromley Mountain"",""city"":""Peru"",""state"":""VT"",""country"":""US""}",src-bromley-outing-club-program,https://bromleyoutingclub.com/boc/,primary,web_verified_2026-09-04,upcoming,2026-09-04,Official club page states 2026/27 Alpine and Freeski registration is open; detailed 2026/27 fees are not yet exposed on the indexed registration page.
org-us-vt-bromley-outing-club,Bromley Outing Club,club,prog-bromley-outing-club-freeski,Freeski,offer-bromley-outing-club-2026-27-freeski-freestyle-program,2026-27 Freeski / Freestyle Program,Sports > Winter Sports > Freeski / Freestyle Skiing,youth,season_program,competitive,winter,2026-2027,,,,,open,https://bromleyoutingclub.com/boc/,Direct / Club Website,,,,,[],{},[],"{""name"":""Bromley Mountain"",""city"":""Peru"",""state"":""VT"",""country"":""US""}",src-bromley-outing-club-program,https://bromleyoutingclub.com/boc/,primary,web_verified_2026-09-04,upcoming,2026-09-04,
